date,country,avg_temp,min_temp,max_temp,dewpoint,humidity,precip_mm,rain_mm,snow_mm,snow_depth_cm,pressure_msl,cloud_cover,wind_speed_avg,wind_speed_max,wind_gust_max,wind_dir_mode,shortwave_rad_MJ,vpd,hdd18,cdd18,delta_temp,delta_humidity
2019-05-07,ZAF,17.975,13,24.4,7.504166667,52.41666667,0,0,0,0,879.3,9.958333333,3.1975,5.32,11.3,64.04233133,5001,9.805721251,0.025,0,11.4,-1.083333333
2019-05-08,ZAF,15.56666667,12,22.6,9.975,71.66666667,0.9,0.9,0,0,875.6125,27.58333333,2.7125,5.3,11.4,13.50639532,4042,5.010935701,2.433333333,0,10.6,19.25
2019-05-09,ZAF,16.76666667,12.1,23.1,8.025,58.79166667,0,0,0,0,873.6875,19.20833333,2.96625,5.56,10.8,242.2425908,3958,7.867748071,1.233333333,0,11,-12.875
2019-05-10,ZAF,16.12083333,10.3,22.5,7.470833333,58,0,0,0,0,875.6833333,29.66666667,3.201666667,4.92,10.1,223.9225743,3507,7.695944859,1.879166667,0,12.2,-0.791666667
2019-05-11,ZAF,16.75,10.1,23.8,9.341666667,64.95833333,0,0,0,0,876.9875,3.416666667,1.7175,3.14,6.8,226.7921228,4790,6.683294127,1.25,0,13.7,6.958333333
2019-05-12,ZAF,16.85,10.1,24.4,7.683333333,57.75,0,0,0,0,876.7125,0.0833333333,2.135416667,3.71,6.8,189.0613542,4887,8.109406645,1.15,0,14.3,-7.208333333
2019-05-13,ZAF,18.00416667,12,25.8,4.854166667,45.125,0,0,0,0,875.2375,0,2.218333333,4.25,7.1,172.0954026,4923,11.32910837,0,0.00416666667,13.8,-12.625
2019-05-14,ZAF,18.01666667,10.9,26,2.770833333,41.29166667,0,0,0,0,875.9708333,0.291666667,2.29125,4.2,7.4,83.95639917,4922,12.1300407,0,0.0166666667,15.1,-3.833333333
2019-05-15,ZAF,16.54583333,9.1,24.1,4.770833333,48.91666667,0,0,0,0,875.5458333,4.416666667,2.06,2.75,7.2,282.7383694,4823,9.617237904,1.454166667,0,15,7.625
2019-05-16,ZAF,17.35,11.4,24.8,4.420833333,44.875,0,0,0,0,874.175,0,2.138333333,3.4,6.3,208.8010358,4765,10.9209701,0.65,0,13.4,-4.041666667
2019-05-17,ZAF,17.0875,10.1,24.3,3.016666667,41.54166667,0,0,0,0,873.5666667,0.541666667,2.274583333,3.42,6.7,239.2800617,4771,11.39060792,0.9125,0,14.2,-3.333333333
2019-05-18,ZAF,17.57916667,10.3,24.7,2.333333333,38.16666667,0,0,0,0,874.3208333,14.20833333,1.910416667,4.17,7.3,166.6790984,4575,12.42852079,0.420833333,0,14.4,-3.375
2019-05-19,ZAF,16.75416667,10.6,23.9,4.375,46.16666667,0,0,0,0,875.2458333,0,2.02125,3.96,7.1,111.321333,4644,10.27003661,1.245833333,0,13.3,8
2019-05-20,ZAF,15.86666667,9.5,22.8,4.404166667,48.45833333,0,0,0,0,874.55,0,2.5075,3.64,8.8,318.5223505,4646,9.292235792,2.133333333,0,13.3,2.291666667
2019-05-21,ZAF,18.17083333,12.3,25.6,3.775,41.25,0,0,0,0,873.9833333,0,2.625833333,3.62,7.1,227.5514757,4614,12.25680016,0,0.170833333,13.3,-7.208333333
2019-05-22,ZAF,16.125,10.1,23.2,6.458333333,55.5,0,0,0,0,876,0.583333333,2.49625,3.76,8.6,344.8633485,4500,8.156205105,1.875,0,13.1,14.25
2019-05-23,ZAF,18.22083333,12.8,24.6,5.104166667,43.375,0,0,0,0,877.125,12.79166667,2.017916667,4.67,8.3,233.0082367,4204,11.85060993,0,0.220833333,11.8,-12.125
2019-05-24,ZAF,16.89583333,12.1,21.6,8.033333333,57.41666667,0.1,0.1,0,0,879.2083333,49.08333333,2.463333333,4.86,8.6,61.81501511,3958,8.197184516,1.104166667,0,9.5,14.04166667
2019-05-25,ZAF,15.70416667,9.5,22.5,5.6875,55.125,0.4,0.4,0,0,878.5333333,27.625,1.983333333,4.31,8.7,148.8069879,4096,8.006650161,2.295833333,0,13,-2.291666667
2019-05-26,ZAF,14.95,9.2,22.5,5.241666667,54.79166667,0,0,0,0,876.4375,20.79166667,1.87,3.22,7.9,112.9023653,4444,7.684803668,3.05,0,13.3,-0.333333333
2019-05-27,ZAF,14.40833333,7.3,21.6,2.983333333,49.08333333,0,0,0,0,874.7208333,28.25,1.825,3.36,6.2,198.6942203,4463,8.357772402,3.591666667,0,14.3,-5.708333333
2019-05-28,ZAF,14.5625,8,21,2.304166667,45.125,0,0,0,0,874.25,18.79166667,1.995416667,3.27,6,184.0799599,4468,9.097734821,3.4375,0,13,-3.958333333
2019-05-29,ZAF,14,7.6,21.6,2.270833333,49.75,0,0,0,0,875.2291667,6.958333333,2.509166667,3.71,7.6,146.2633955,4160,8.032989419,4,0,14,4.625
2019-05-30,ZAF,14.09583333,8.6,20.9,-0.629166667,38.75,0,0,0,0,874.7333333,0,2.685833333,4.5,8.6,165.1439145,4503,9.852514364,3.904166667,0,12.3,-11
2019-05-31,ZAF,13.48333333,6.5,21.1,-1.270833333,38.20833333,0,0,0,0,873.1958333,3.708333333,2.167916667,3.81,7,132.8408961,4458,9.551679657,4.516666667,0,14.6,-0.541666667
2019-06-01,ZAF,12.85,7.4,19.8,1.583333333,48.79166667,0,0,0,0,872.9125,19,2.379166667,3.16,7.3,132.7818492,4348,7.594901699,5.15,0,12.4,10.58333333
2019-06-02,ZAF,14.325,7,22,-1.475,37.70833333,0,0,0,0,875.0916667,5.916666667,2.619583333,4.71,10.3,174.4320375,4139,10.16994889,3.675,0,15,-11.08333333
2019-06-03,ZAF,13.82916667,7.9,21.2,-1.420833333,37.625,0,0,0,0,877.5208333,0,2.620416667,5.1,9.2,135.8436463,4399,9.861291395,4.170833333,0,13.3,-0.0833333333
2019-06-04,ZAF,14.34166667,7.2,23,0.220833333,40.45833333,0,0,0,0,876.0666667,0,1.73125,2.84,6.2,221.6427815,4337,9.731466277,3.658333333,0,15.8,2.833333333
2019-06-05,ZAF,16.825,11.4,24.6,0.945833333,36.75,0,0,0,0,873.9416667,0,3.364166667,4.3,9.4,235.0513628,4367,12.12087472,1.175,0,13.2,-3.708333333
2019-06-06,ZAF,16.3375,10.6,23.6,-1.629166667,31.375,0,0,0,0,873.5708333,35.75,3.414583333,5.12,8.9,217.9554988,4246,12.7495382,1.6625,0,13,-5.375
2019-06-07,ZAF,14.675,9.5,21.6,-3.625,29.5,0,0,0,0,876.2416667,22.79166667,3.925833333,5.66,10.5,150.9880369,4326,11.77342728,3.325,0,12.1,-1.875
2019-06-08,ZAF,14.79583333,6.8,23.9,-1.866666667,43.33333333,0,0,0,0,879.1166667,0,3.1925,6.04,10.9,146.4623731,4362,9.537335794,3.204166667,0,17.1,13.83333333
2019-06-09,ZAF,12.6625,7.3,19.2,2.058333333,51.25,0,0,0,0,881.5875,0,3.4525,5.11,9.8,66.00537779,4284,7.141987703,5.3375,0,11.9,7.916666667
2019-06-10,ZAF,12.9,7.1,19.7,4.5375,59.875,0,0,0,0,878.9833333,0,2.337916667,3.26,8,258.6694917,4260,5.970606103,5.1,0,12.6,8.625
2019-06-11,ZAF,15.05416667,9.4,21.8,0.0666666667,40.33333333,0,0,0,0,877.9416667,0,2.69875,4.53,8.6,149.5642915,4328,10.21077077,2.945833333,0,12.4,-19.54166667
2019-06-12,ZAF,13.6375,6.3,20.7,-0.508333333,40.16666667,0,0,0,0,876.4666667,0,2.538333333,4.6,10.1,220.5852487,4308,9.342286455,4.3625,0,14.4,-0.166666667
2019-06-13,ZAF,13.725,8.2,21,-2.470833333,35.54166667,0,0,0,0,877.7375,0.166666667,3.252083333,5.57,9.9,174.6178376,4339,10.12188377,4.275,0,12.8,-4.625
2019-06-14,ZAF,11.09583333,5.4,17.4,3.9875,64.66666667,0,0,0,0,880.7875,2.333333333,2.439166667,3.42,9.8,51.48743313,4246,4.667886095,6.904166667,0,12,29.125
2019-06-15,ZAF,12.0625,4.7,20.1,1.925,53.5,0,0,0,0,878.4041667,3.583333333,1.766666667,3.03,5.9,235.0904949,4290,6.548848966,5.9375,0,15.4,-11.16666667
2019-06-16,ZAF,12.9875,5.7,21.3,-2.595833333,37.20833333,0,0,0,0,877.4,1.666666667,2.194583333,3.91,6.8,183.3833852,4375,9.397065896,5.0125,0,15.6,-16.29166667
2019-06-17,ZAF,12.43333333,6.1,20.3,-0.4125,44.70833333,0,0,0,0,878.6125,23.41666667,2.32,3.22,6.4,160.72559,4305,7.979399872,5.566666667,0,14.2,7.5
2019-06-18,ZAF,13.49166667,7.5,20.7,-3.625,32.125,0,0,0,0,878.7916667,46.08333333,3.98,5.2,10.7,143.7315188,4279,10.49773251,4.508333333,0,13.2,-12.58333333
2019-06-19,ZAF,13.07916667,7.1,20.4,-3.958333333,33.79166667,0,0,0,0,881.05,22.375,2.87375,4.89,8.7,120.6218141,4347,9.967961746,4.920833333,0,13.3,1.666666667
2019-06-20,ZAF,11.90833333,4.1,21.4,-4.845833333,34.33333333,0,0,0,0,879.3708333,35.25,2.724166667,3.72,7,98.41851722,4393,9.154646559,6.091666667,0,17.3,0.541666667
2019-06-21,ZAF,12.1375,4.5,18.9,2.958333333,56.875,0,0,0,0,878.7375,19.58333333,2.044166667,2.75,7.1,60.40589271,4253,6.103615879,5.8625,0,14.4,22.54166667
2019-06-22,ZAF,12.8625,6.2,19.6,3.5125,55.58333333,0,0,0,0,874.6791667,0,2.105,3.75,8.8,220.3946901,4222,6.592998805,5.1375,0,13.4,-1.291666667
2019-06-23,ZAF,12.84166667,8,19.2,-0.525,42.625,0,0,0,0,872.2708333,0,3.819166667,4.84,10.3,213.2235205,4255,8.504860269,5.158333333,0,11.2,-12.95833333
2019-06-24,ZAF,11.13333333,5.4,18.8,-3.6875,37.58333333,0,0,0,0,871.8333333,0,3.004583333,5.22,9.2,212.3225708,4353,8.266425826,6.866666667,0,13.4,-5.041666667
2019-06-25,ZAF,12.24166667,5,19,-4.7625,32.08333333,0,0,0,0,873.6875,3.166666667,2.12375,3.82,8.9,96.46658459,4332,9.678609188,5.758333333,0,14,-5.5
2019-06-26,ZAF,12.1,7.7,17.9,5.133333333,65.79166667,0.5,0.5,0,0,876.6708333,42.95833333,3.204166667,4.88,10.4,41.4502644,3015,4.829666366,5.9,0,10.2,33.70833333
2019-06-27,ZAF,11.87083333,5.4,18.8,5.508333333,68.33333333,0,0,0,0,876.6458333,14.45833333,2.42875,3.34,8.2,6.804784181,4099,4.403764801,6.129166667,0,13.4,2.541666667
2019-06-28,ZAF,13.8375,7.3,21,3.954166667,54.45833333,0,0,0,0,875.0041667,2.083333333,2.61375,3.77,8.9,257.9923511,4177,7.203894186,4.1625,0,13.7,-13.875
2019-06-29,ZAF,15.72083333,10.7,23.3,1.7125,42.08333333,0,0,0,0,875.4625,0,2.55625,3.54,6.7,221.860661,4255,10.34459118,2.279166667,0,12.6,-12.375
2019-06-30,ZAF,15.03333333,8.4,22.4,-1.066666667,35.70833333,0,0,0,0,874.55,19.125,2.557083333,3.44,7.1,75.14501662,4295,10.9875062,2.966666667,0,14,-6.375
2019-07-01,ZAF,12.3,7.1,19.9,-0.241666667,43.79166667,0,0,0,0,871.5916667,5.958333333,4.500416667,8.56,17.1,351.0949182,4236,8.040891019,5.7,0,12.8,8.083333333
2019-07-02,ZAF,10.27083333,3.9,19,-3.858333333,40.625,0,0,0,0,874.9583333,0,4.84,8.11,14.5,182.1111201,4432,7.424410882,7.729166667,0,15.1,-3.166666667
2019-07-03,ZAF,11.02083333,4.1,20.2,-4.4625,37.70833333,0,0,0,0,875.55,0,2.744166667,5.1,9.1,210.8259377,4459,8.188445938,6.979166667,0,16.1,-2.916666667
2019-07-04,ZAF,11.75833333,4.8,19.9,-4.766666667,34,0,0,0,0,875.6833333,0,2.25625,3.62,8.8,224.4988672,4410,9.110437296,6.241666667,0,15.1,-3.708333333
2019-07-05,ZAF,13.50833333,7.9,21.5,-6.7125,25.875,0,0,0,0,873.15,0,3.20625,4.68,8.2,201.9847271,4416,11.4768303,4.491666667,0,13.6,-8.125
2019-07-06,ZAF,11.8,4.9,19.4,-0.35,49.41666667,0,0,0,0,873.1166667,1.708333333,3.400416667,5.38,10.9,236.2657349,4372,7.001612387,6.2,0,14.5,23.54166667
2019-07-07,ZAF,13.92916667,8.3,21.9,-7.125,23.91666667,0,0,0,0,872.4958333,0,4.520416667,5.69,10.6,211.2022616,4411,12.10692331,4.070833333,0,13.6,-25.5
2019-07-08,ZAF,13.78333333,8.2,20.2,0.55,42.08333333,0,0,0,0,875.7708333,0,4.07125,5.47,10.5,202.108582,4352,9.129207336,4.216666667,0,12,18.16666667
2019-07-09,ZAF,14.62083333,8.4,22.9,-1.045833333,36.625,0,0,0,0,877.375,0,4.017083333,5.64,10.6,179.5112327,4420,10.54661313,3.379166667,0,14.5,-5.458333333
2019-07-10,ZAF,14.07916667,6.8,24,-1.325,37.16666667,0,0,0,0,876.6833333,0,2.014583333,3.69,7.8,177.9595593,4431,10.09628709,3.920833333,0,17.2,0.541666667
2019-07-11,ZAF,16.05,8.3,24.9,-4.725,25.83333333,0,0,0,0,876.9208333,0,2.246666667,3.51,7.8,105.6677398,4501,13.52875514,1.95,0,16.6,-11.33333333
2019-07-12,ZAF,15.5375,7.9,24,-4.191666667,27.75,0,0,0,0,876.7666667,0,1.917916667,3,6.8,155.289452,4519,12.75401909,2.4625,0,16.1,1.916666667
2019-07-13,ZAF,14.7625,6.2,22,-4.741666667,26.54166667,0,0,0,0,877.6,0,2.0675,2.98,7.5,115.7022242,4506,12.33692254,3.2375,0,15.8,-1.208333333
2019-07-14,ZAF,13.7625,6.6,21.8,0.116666667,44.04166667,0,0,0,0,877.4041667,0,2.04375,3.39,6.4,44.72686361,4497,8.80858342,4.2375,0,15.2,17.5
2019-07-15,ZAF,14.24166667,6.7,21.5,-2.3375,34,0,0,0,0,877.3291667,0,1.740416667,2.83,5.9,134.0574663,4541,10.71740017,3.758333333,0,14.8,-10.04166667
2019-07-16,ZAF,13.6,6.9,21.2,-3.204166667,32.75,0,0,0,0,877.8208333,0,2.42375,3.26,8.8,77.85788589,4550,10.47471434,4.4,0,14.3,-1.25
2019-07-17,ZAF,13.4,6.2,20.5,-1.620833333,37.5,0,0,0,0,878.1333333,0,2.118333333,3.64,8.7,243.3725749,4550,9.608836208,4.6,0,14.3,4.75
2019-07-18,ZAF,14.2375,5.2,22.7,-2.808333333,34.79166667,0,0,0,0,875.675,0,2.62625,3.32,7.7,213.5911322,4578,10.58598819,3.7625,0,17.5,-2.708333333
2019-07-19,ZAF,15.29583333,9.8,23.2,-8.145833333,21.20833333,0,0,0,0,872.8708333,0,4.427083333,6.26,12.6,218.2228107,4702,13.6947692,2.704166667,0,13.4,-13.58333333
2019-07-20,ZAF,12.7625,8.5,19.8,-2.883333333,35.625,0,0,0,0,872.5041667,4,5.334166667,7.83,15.3,212.5388758,4683,9.49312362,5.2375,0,11.3,14.41666667
2019-07-21,ZAF,9.920833333,3.5,17,-2.541666667,42.875,0,0,0,0,877.4625,7.25,4.228333333,6.31,11.5,84.07363063,4677,6.977610067,8.079166667,0,13.5,7.25
2019-07-22,ZAF,9.508333333,3.2,17.2,-1.175,49.375,0,0,0,0,876.275,0.5,2.58375,3.82,9.1,338.5862413,4689,6.014687749,8.491666667,0,14,6.5
2019-07-23,ZAF,11.7,4.3,19.6,-0.670833333,45.41666667,0,0,0,0,871.4666667,0,3.060416667,5.03,11.4,281.0526241,4746,7.505527244,6.3,0,15.3,-3.958333333
2019-07-24,ZAF,12.95,7.8,20,-5.845833333,28.33333333,0,0,0,0,871.8791667,0,3.708333333,6.51,13.1,215.0512497,4841,10.69896758,5.05,0,12.2,-17.08333333
2019-07-25,ZAF,13.29166667,5.6,22.1,-8.004166667,23.95833333,0,0,0,0,876,0,2.545,3.91,9.4,240.6763753,4821,11.60842416,4.708333333,0,16.5,-4.375
2019-07-26,ZAF,15.23333333,7.8,24.5,-10.375,18.58333333,0,0,0,0,877.5541667,0,3.245833333,5.12,9,135.8366131,4899,14.0943125,2.766666667,0,16.7,-5.375
2019-07-27,ZAF,13.1125,6.7,19.9,1.495833333,49.83333333,0,0,0,0,878.3375,4.291666667,2.534583333,4.34,7.7,76.98652217,4745,7.569290743,4.8875,0,13.2,31.25
2019-07-28,ZAF,13.82916667,7.3,22.3,0.829166667,44.04166667,0,0,0,0,875.6375,0,1.393333333,2.92,5.6,232.9461238,4771,8.846836569,4.170833333,0,15,-5.791666667
2019-07-29,ZAF,15.30833333,7.6,24.2,-4.025,29.33333333,0,0,0,0,873.675,0,2.45125,4.1,7.2,234.2774149,4903,12.29242885,2.691666667,0,16.6,-14.70833333
2019-07-30,ZAF,15.88333333,7.7,24.5,-4.3625,26.375,0,0,0,0,872.8166667,0,2.205416667,3.01,7.7,229.5440623,4926,13.28770136,2.116666667,0,16.8,-2.958333333
2019-07-31,ZAF,17.57916667,11,26,-8.008333333,18.79166667,0,0,0,0,872.2583333,0,3.86375,5.7,10.2,205.7322667,4983,16.3229023,0.420833333,0,15,-7.583333333
2019-08-01,ZAF,15.96666667,9.3,23.3,-2.270833333,30.5,0,0,0,0,875.2083333,0,3.86875,5.62,10.3,65.662622,4874,12.61021174,2.033333333,0,14,11.70833333
2019-08-02,ZAF,14.575,8.6,21.2,5.925,59.91666667,0,0,0,0,876.0041667,10.54166667,3.0025,5.22,11,42.37350622,4571,6.650790551,3.425,0,12.6,29.41666667
2019-08-03,ZAF,15.5875,8.2,23.6,6.354166667,58.66666667,0,0,0,0,874.7416667,0.458333333,2.626666667,5.13,10.9,43.20386167,4818,7.319837461,2.4125,0,15.4,-1.25
2019-08-04,ZAF,18.52083333,11.1,25.7,2.975,37.79166667,0,0,0,0,875.9708333,0,2.517916667,4.6,10.4,313.8728918,4876,13.26628695,0,0.520833333,14.6,-20.875
2019-08-05,ZAF,18.9625,12,26.3,2.004166667,33.70833333,0,0,0,0,875.4375,5.666666667,2.494166667,4.96,10.8,235.7029581,4740,14.53284212,0,0.9625,14.3,-4.083333333
2019-08-06,ZAF,20.25416667,12.7,27.1,5.104166667,38.5,0,0,0,0,874.925,4.708333333,2.59875,5.12,11.2,251.4645068,4846,14.60824873,0,2.254166667,14.4,4.791666667
2019-08-07,ZAF,20.01666667,12.4,26.5,5.158333333,40.83333333,0,0,0,0,874.5208333,18.54166667,3.247083333,5.06,10.9,358.0596556,4244,13.84911088,0,2.016666667,14.1,2.333333333
2019-08-08,ZAF,19.79583333,11.4,27.5,3.516666667,36,0,0,0,0,873.8875,0.125,2.620416667,4.88,10.6,334.5278368,4958,14.77690692,0,1.795833333,16.1,-4.833333333
2019-08-09,ZAF,18.725,13.2,25.3,1.720833333,35.16666667,0,0,0,0,878.0583333,5.75,3.56375,5.23,9.5,58.43021525,4689,14.00384287,0,0.725,12.1,-0.833333333
2019-08-10,ZAF,14.2875,10.2,20.3,8.8625,72.125,0,0,0,0,880.5666667,23.41666667,3.51125,5.33,11.8,34.70550588,4180,4.539932533,3.7125,0,10.1,36.95833333
2019-08-11,ZAF,16.04583333,8.5,23.7,7.320833333,61.70833333,0,0,0,0,876.7208333,10,2.803333333,5.05,11.2,320.8938891,4962,6.982931898,1.954166667,0,15.2,-10.41666667
2019-08-12,ZAF,19,11.8,26.1,4.204166667,40,0,0,0,0,874.525,3.875,3.05875,4.83,10.6,281.3613745,5089,13.18435994,0,1,14.3,-21.70833333
2019-08-13,ZAF,19.13333333,11.4,26.9,2.866666667,36.75,0,0,0,0,876.6625,1.75,3.06,5.22,11.4,23.46184515,5128,14.01454554,0,1.133333333,15.5,-3.25
2019-08-14,ZAF,17.54583333,9.4,26.1,5.0375,48.83333333,0,0,0,0,879.5,3.5,2.2275,4.4,7.8,33.36013277,5143,10.26291071,0.454166667,0,16.7,12.08333333
2019-08-15,ZAF,17.75,12.5,23.7,7.204166667,53.66666667,0,0,0,0,883.5375,3.375,3.704166667,6.27,11.8,49.2311275,5110,9.413855861,0.25,0,11.2,4.833333333
2019-08-16,ZAF,18.86666667,11,27.2,1.9125,36.29166667,0,0,0,0,880.7916667,0,2.6725,4.98,8.8,194.5307202,5292,13.88320054,0,0.866666667,16.2,-17.375
2019-08-17,ZAF,20.07083333,13,28,-2.416666667,25.83333333,0,0,0,0,877.8125,0,3.300416667,5.11,9.3,109.2531428,5438,17.41844073,0,2.070833333,15,-10.45833333
2019-08-18,ZAF,15.44166667,9.8,22.2,6.1,58,0,0,0,0,879.05,4.291666667,3.05625,4.36,9.7,6.800119803,5208,7.368674178,2.558333333,0,12.4,32.16666667
2019-08-19,ZAF,17.66666667,11.7,25.1,1.7625,37.625,0,0,0,0,877.7416667,6.791666667,2.778333333,3.65,8.8,261.1038387,5343,12.60676833,0.333333333,0,13.4,-20.375
2019-08-20,ZAF,17.17083333,11.9,23.9,0.8875,35.625,0,0,0,0,878.975,0.166666667,3.548333333,5.86,11,82.0523729,5470,12.60982027,0.829166667,0,12,-2
2019-08-21,ZAF,14.275,7.5,21.1,5.025,57.75,0,0,0,0,882,1.041666667,1.861666667,4.11,7.6,36.39143896,5404,6.875586246,3.725,0,13.6,22.125
2019-08-22,ZAF,15.90416667,7.9,24.2,0.558333333,39.66666667,0,0,0,0,880.3166667,0,2.27875,3.71,8.1,184.3334083,5528,10.90335794,2.095833333,0,16.3,-18.08333333
2019-08-23,ZAF,17.39166667,9.6,25.8,-5.458333333,24.70833333,0,0,0,0,879.3541667,0,3.283333333,5,10.8,126.1691848,5660,14.95556909,0.608333333,0,16.2,-14.95833333
2019-08-24,ZAF,17.24166667,9.9,25.4,-7.745833333,20.5,0,0,0,0,879.5708333,0,2.32,3.85,7.3,66.96582649,5770,15.64246196,0.758333333,0,15.5,-4.208333333
2019-08-25,ZAF,16.35,8.7,24.7,-2.175,30.625,0,0,0,0,877.1166667,0,2.284583333,3.44,8.2,332.4923191,5726,12.89914432,1.65,0,16,10.125
2019-08-26,ZAF,19.05833333,12.8,26.8,-3.058333333,24.125,0,0,0,0,875.7208333,0,2.620416667,3.62,7.9,263.7227,5785,16.73349442,0,1.058333333,14,-6.5
2019-08-27,ZAF,19.69166667,12,27.3,-3.679166667,21.75,0,0,0,0,874.4583333,0,2.582083333,3.64,9.4,262.1274369,5806,17.95072117,0,1.691666667,15.3,-2.375
2019-08-28,ZAF,20.77916667,13.1,27.5,-2.916666667,20.83333333,0,0,0,0,873.5333333,0.0416666667,2.754583333,5.85,12.1,289.8111743,5760,19.42330054,0,2.779166667,14.4,-0.916666667
2019-08-29,ZAF,19.0125,12.7,25.9,1.445833333,33.125,0,0,0,0,873.8041667,3,3.83,5.56,12,38.42746582,5414,14.7065315,0,1.0125,13.2,12.29166667
2019-08-30,ZAF,19.225,10.9,27.5,5.454166667,46.04166667,0,0,0,0,870.7916667,4.458333333,3.339166667,5.84,12.6,18.97396246,5748,12.02422757,0,1.225,16.6,12.91666667
2019-08-31,ZAF,17.4625,11.7,24.7,-10.7,18.29166667,0,0,0,0,868.6583333,4.333333333,4.3,6.08,12.5,228.6995921,6007,16.30291768,0.5375,0,13,-27.75
2019-09-01,ZAF,15.15416667,7.1,22.9,-11.59583333,16.125,0,0,0,0,873.6083333,0,3.497916667,6.64,12.1,128.2350135,6195,14.44617907,2.845833333,0,15.8,-2.166666667
2019-09-02,ZAF,15.42083333,6.6,24.8,-2.204166667,37.95833333,0,0,0,0,876.3,0,1.795833333,2.9,6.3,292.2455874,6073,10.87033684,2.579166667,0,18.2,21.83333333
2019-09-03,ZAF,16.75833333,8.5,25,-4.575,23.95833333,0,0,0,0,877.1541667,0,2.64875,3.36,8.4,298.8430787,6075,14.51066255,1.241666667,0,16.5,-14
2019-09-04,ZAF,19.34583333,12.9,26.6,-1.25,26.04166667,0,0,0,0,875.0833333,31.95833333,2.319166667,3.49,8.6,268.8942162,6055,16.6055164,0,1.345833333,13.7,2.083333333
2019-09-05,ZAF,20.15416667,13.2,27.1,-0.241666667,28.95833333,0.2,0.2,0,0,874.5708333,34.79166667,2.97625,6.98,14.2,173.333206,5781,16.77073268,0,2.154166667,13.9,2.916666667
2019-09-06,ZAF,14.83333333,11.9,19.3,7.6375,63.41666667,1.5,1.5,0,0,881.6208333,70.625,5.678333333,7.81,15.8,97.41342436,3871,6.172096827,3.166666667,0,7.4,34.45833333
2019-09-07,ZAF,12.60833333,7.2,20.8,5.333333333,63.91666667,0,0,0,0,884.0791667,5.5,2.923333333,4.18,8.5,71.04205376,5507,5.267539809,5.391666667,0,13.6,0.5
2019-09-08,ZAF,12.85416667,5.1,20.7,3.145833333,55.54166667,0,0,0,0,881.6541667,0.166666667,1.969583333,2.91,6.8,355.4158164,6132,6.595583209,5.145833333,0,15.6,-8.375
2019-09-09,ZAF,18.275,9.4,26.6,-0.270833333,31.875,0,0,0,0,876.4,0,2.82375,5.03,11.5,220.9426068,6216,14.30590247,0,0.275,17.2,-23.66666667
2019-09-10,ZAF,19.9,13,28.2,-3.908333333,21.375,0,0,0,0,872.375,0,2.497083333,5.33,9.5,171.6922316,6318,18.27123732,0,1.9,15.2,-10.5
2019-09-11,ZAF,19.69166667,10.5,28.7,-4.120833333,22.83333333,0,0,0,0,871.1083333,0,2.015416667,3.61,7.2,217.393889,6419,17.70220213,0,1.691666667,18.2,1.458333333
2019-09-12,ZAF,20.975,11,28.8,-10.21666667,12.75,0,0,0,0,871.6416667,0.708333333,2.979583333,5.46,12.1,283.7753347,6529,21.66582303,0,2.975,17.8,-10.08333333
2019-09-13,ZAF,23.1375,16.2,30,-9.920833333,11,0,0,0,0,872.3541667,15.375,3.138333333,6.65,13.6,268.5942607,6553,25.21269881,0,5.1375,13.8,-1.75
2019-09-14,ZAF,20.70833333,13.2,29.1,-5.066666667,20.875,0,0,0,0,873.0208333,0,3.875833333,6.37,13.1,244.1613604,6570,19.3286298,0,2.708333333,15.9,9.875
2019-09-15,ZAF,19.77083333,12.1,27.5,8.879166667,55.58333333,0,0,0,0,875.6541667,7.791666667,2.711666667,4.26,10,359.3377287,6310,10.23944204,0,1.770833333,15.4,34.70833333
2019-09-16,ZAF,21.66666667,13.3,30.2,5.083333333,37.70833333,0,0,0,0,876.2166667,0,2.144166667,3.2,7.8,239.3303013,6405,16.13782849,0,3.666666667,16.9,-17.875
2019-09-17,ZAF,22.55,13.8,31.1,6.075,39.5,0,0,0,0,876.8125,2.333333333,2.07875,3,7.3,8.91345824,6385,16.53993217,0,4.55,17.3,1.791666667
2019-09-18,ZAF,23.9375,14.9,31.5,5.145833333,33.04166667,0,0,0,0,877.6375,27.58333333,2.24125,4.5,8.7,10.77271038,5607,19.90498474,0,5.9375,16.6,-6.458333333
2019-09-19,ZAF,23.59583333,16.1,31,2.275,27.16666667,0,0,0,0,878.525,8.125,3.082083333,3.95,9.4,33.78456731,6539,21.21119574,0,5.595833333,14.9,-5.875
2019-09-20,ZAF,22.3625,14,30.1,5.3125,38.66666667,0,0,0,0,877.7625,0.333333333,2.27125,3.35,7.7,21.20934981,6567,16.57788171,0,4.3625,16.1,11.5
2019-09-21,ZAF,23.1125,13.4,31.2,2.904166667,30,0,0,0,0,874.3791667,0,2.619166667,5.36,11.9,35.45098374,6661,19.80027859,0,5.1125,17.8,-8.666666667
2019-09-22,ZAF,22.85416667,13.6,30.5,1.283333333,27.91666667,0,0,0,0,872.1291667,0.5,2.81875,4.84,11.1,27.39355752,6702,20.07341976,0,4.854166667,16.9,-2.083333333
2019-09-23,ZAF,22.625,15.3,30.8,2.375,30.29166667,0,0,0,0,873.0708333,6.291666667,4.493333333,8.27,15.9,25.98539539,6287,19.14429613,0,4.625,15.5,2.375
