week,factory,reg_capacity,ot_capacity
2023-08-14,FC_USA_1,236226,47244
2023-08-14,FC_USA_2,219488,30945
2023-08-14,FC_USA_3,130076,17439
2023-08-14,FC_USA_4,183790,27715
2023-08-14,FC_DEU_1,128601,18529
2023-08-14,FC_DEU_2,124620,20680
2023-08-14,FC_DEU_3,202997,22743
2023-08-14,FC_DEU_4,246090,38250
2023-08-14,FC_FRA_1,182387,31582
2023-08-14,FC_FRA_2,153830,22311
2023-08-14,FC_FRA_3,219909,23727
2023-08-14,FC_FRA_4,180855,34877
2023-08-14,FC_KOR_1,169275,32719
2023-08-14,FC_KOR_2,195769,36283
2023-08-14,FC_KOR_3,152415,17783
2023-08-14,FC_KOR_4,221826,41439
2023-08-14,FC_JPN_1,225578,31902
2023-08-14,FC_JPN_2,135666,23942
2023-08-14,FC_JPN_3,188187,33823
2023-08-14,FC_JPN_4,198321,36991
2023-08-14,FC_GBR_1,149173,16601
2023-08-14,FC_GBR_2,163753,16736
2023-08-14,FC_GBR_3,158503,28497
2023-08-14,FC_GBR_4,179138,25386
2023-08-14,FC_CAN_1,244491,47482
2023-08-14,FC_CAN_2,224591,41954
2023-08-14,FC_CAN_3,144219,28258
2023-08-14,FC_CAN_4,181862,27042
2023-08-14,FC_AUS_1,234404,27846
2023-08-14,FC_AUS_2,174172,29083
2023-08-14,FC_AUS_3,179163,27485
2023-08-14,FC_AUS_4,214937,21598
2023-08-14,FC_BRA_1,179400,30845
2023-08-14,FC_BRA_2,246403,27127
2023-08-14,FC_BRA_3,206074,26225
2023-08-14,FC_BRA_4,238162,24495
2023-08-14,FC_ZAF_1,235696,25365
2023-08-14,FC_ZAF_2,178835,22668
2023-08-14,FC_ZAF_3,157404,16358
2023-08-14,FC_ZAF_4,180049,29492
2023-08-21,FC_USA_1,214033,32411
2023-08-21,FC_USA_2,213709,22761
2023-08-21,FC_USA_3,222062,26742
2023-08-21,FC_USA_4,158222,27050
2023-08-21,FC_DEU_1,206907,37827
2023-08-21,FC_DEU_2,163129,16349
2023-08-21,FC_DEU_3,212476,38976
2023-08-21,FC_DEU_4,151849,19418
2023-08-21,FC_FRA_1,177588,19574
2023-08-21,FC_FRA_2,137718,25057
2023-08-21,FC_FRA_3,224179,24038
2023-08-21,FC_FRA_4,215042,27462
2023-08-21,FC_KOR_1,227027,26579
2023-08-21,FC_KOR_2,178204,31345
2023-08-21,FC_KOR_3,200244,36325
2023-08-21,FC_KOR_4,205754,33467
2023-08-21,FC_JPN_1,145878,21159
2023-08-21,FC_JPN_2,216456,37803
2023-08-21,FC_JPN_3,221506,29862
2023-08-21,FC_JPN_4,187829,24195
2023-08-21,FC_GBR_1,180187,34404
2023-08-21,FC_GBR_2,167367,27478
2023-08-21,FC_GBR_3,138118,20804
2023-08-21,FC_GBR_4,166768,31053
2023-08-21,FC_CAN_1,151363,21976
2023-08-21,FC_CAN_2,156634,26236
2023-08-21,FC_CAN_3,140638,20793
2023-08-21,FC_CAN_4,200262,39831
2023-08-21,FC_AUS_1,186817,32298
2023-08-21,FC_AUS_2,124841,16930
2023-08-21,FC_AUS_3,227732,27570
2023-08-21,FC_AUS_4,212689,25930
2023-08-21,FC_BRA_1,150801,24342
2023-08-21,FC_BRA_2,175361,19081
2023-08-21,FC_BRA_3,176574,18742
2023-08-21,FC_BRA_4,127340,13716
2023-08-21,FC_ZAF_1,132806,20611
2023-08-21,FC_ZAF_2,244566,44558
2023-08-21,FC_ZAF_3,211382,31691
2023-08-21,FC_ZAF_4,229000,33145
2023-08-28,FC_USA_1,160743,31538
2023-08-28,FC_USA_2,181382,30350
2023-08-28,FC_USA_3,213645,21878
2023-08-28,FC_USA_4,125715,16626
2023-08-28,FC_DEU_1,222003,31892
2023-08-28,FC_DEU_2,210979,21613
2023-08-28,FC_DEU_3,191637,31559
2023-08-28,FC_DEU_4,131607,23820
2023-08-28,FC_FRA_1,174450,31644
2023-08-28,FC_FRA_2,132745,23946
2023-08-28,FC_FRA_3,248126,31177
2023-08-28,FC_FRA_4,154366,30237
2023-08-28,FC_KOR_1,123929,21532
2023-08-28,FC_KOR_2,149141,15779
2023-08-28,FC_KOR_3,136162,21676
2023-08-28,FC_KOR_4,204718,38504
2023-08-28,FC_JPN_1,161222,16141
2023-08-28,FC_JPN_2,227813,25025
2023-08-28,FC_JPN_3,192297,25667
2023-08-28,FC_JPN_4,140584,17495
2023-08-28,FC_GBR_1,163467,26046
2023-08-28,FC_GBR_2,190944,28603
2023-08-28,FC_GBR_3,147804,19064
2023-08-28,FC_GBR_4,207307,24992
2023-08-28,FC_CAN_1,130245,24473
2023-08-28,FC_CAN_2,244896,44230
2023-08-28,FC_CAN_3,142858,22975
2023-08-28,FC_CAN_4,171232,18522
2023-08-28,FC_AUS_1,162710,32192
2023-08-28,FC_AUS_2,225813,43299
2023-08-28,FC_AUS_3,212367,31903
2023-08-28,FC_AUS_4,150438,17300
2023-08-28,FC_BRA_1,147840,20740
2023-08-28,FC_BRA_2,132601,13392
2023-08-28,FC_BRA_3,190254,35050
2023-08-28,FC_BRA_4,158813,17756
2023-08-28,FC_ZAF_1,197774,21768
2023-08-28,FC_ZAF_2,235283,46802
2023-08-28,FC_ZAF_3,244244,37301
2023-08-28,FC_ZAF_4,246154,49038
2023-09-04,FC_USA_1,162531,18346
2023-09-04,FC_USA_2,136004,25730
2023-09-04,FC_USA_3,147395,25452
2023-09-04,FC_USA_4,168432,29977
2023-09-04,FC_DEU_1,132128,23979
2023-09-04,FC_DEU_2,143613,24295
2023-09-04,FC_DEU_3,147108,19902
2023-09-04,FC_DEU_4,141698,18126
2023-09-04,FC_FRA_1,141430,27592
2023-09-04,FC_FRA_2,204256,27781
2023-09-04,FC_FRA_3,187993,36086
2023-09-04,FC_FRA_4,162766,27608
2023-09-04,FC_KOR_1,209497,26081
2023-09-04,FC_KOR_2,133662,24626
2023-09-04,FC_KOR_3,234852,42914
2023-09-04,FC_KOR_4,139509,16427
2023-09-04,FC_JPN_1,227779,29377
2023-09-04,FC_JPN_2,129300,17871
2023-09-04,FC_JPN_3,198180,21258
2023-09-04,FC_JPN_4,216972,43283
2023-09-04,FC_GBR_1,139053,26367
2023-09-04,FC_GBR_2,201272,30735
2023-09-04,FC_GBR_3,128781,16503
2023-09-04,FC_GBR_4,130834,20363
2023-09-04,FC_CAN_1,180652,28307
2023-09-04,FC_CAN_2,166547,21603
2023-09-04,FC_CAN_3,134008,18655
2023-09-04,FC_CAN_4,184558,23732
2023-09-04,FC_AUS_1,132709,24145
2023-09-04,FC_AUS_2,231557,30713
2023-09-04,FC_AUS_3,147459,15577
2023-09-04,FC_AUS_4,155031,20170
2023-09-04,FC_BRA_1,247032,40648
2023-09-04,FC_BRA_2,220016,35739
2023-09-04,FC_BRA_3,174792,26944
2023-09-04,FC_BRA_4,224403,30816
2023-09-04,FC_ZAF_1,181334,18885
2023-09-04,FC_ZAF_2,149462,20614
2023-09-04,FC_ZAF_3,153611,26997
2023-09-04,FC_ZAF_4,202931,35706
2023-09-11,FC_USA_1,169498,33584
2023-09-11,FC_USA_2,146522,18961
2023-09-11,FC_USA_3,216481,34334
2023-09-11,FC_USA_4,152879,15499
2023-09-11,FC_DEU_1,195587,33473
2023-09-11,FC_DEU_2,207696,30264
2023-09-11,FC_DEU_3,126258,25073
2023-09-11,FC_DEU_4,180510,35459
2023-09-11,FC_FRA_1,204018,21277
2023-09-11,FC_FRA_2,235588,40668
2023-09-11,FC_FRA_3,158488,22445
2023-09-11,FC_FRA_4,138446,18522
2023-09-11,FC_KOR_1,177256,18490
2023-09-11,FC_KOR_2,175302,21409
2023-09-11,FC_KOR_3,220702,28023
2023-09-11,FC_KOR_4,181256,35676
2023-09-11,FC_JPN_1,169993,19580
2023-09-11,FC_JPN_2,233133,44103
2023-09-11,FC_JPN_3,129582,15396
2023-09-11,FC_JPN_4,171441,19810
2023-09-11,FC_GBR_1,144734,22175
2023-09-11,FC_GBR_2,134828,20108
2023-09-11,FC_GBR_3,154336,29185
2023-09-11,FC_GBR_4,130818,20045
2023-09-11,FC_CAN_1,161878,27869
2023-09-11,FC_CAN_2,242704,40753
2023-09-11,FC_CAN_3,156700,26537
2023-09-11,FC_CAN_4,206824,23879
2023-09-11,FC_AUS_1,239449,27921
2023-09-11,FC_AUS_2,240948,28866
2023-09-11,FC_AUS_3,154442,21601
2023-09-11,FC_AUS_4,215310,36524
2023-09-11,FC_BRA_1,174216,19396
2023-09-11,FC_BRA_2,150139,29066
2023-09-11,FC_BRA_3,162252,26726
2023-09-11,FC_BRA_4,181208,23252
2023-09-11,FC_ZAF_1,145703,17468
2023-09-11,FC_ZAF_2,208549,39921
2023-09-11,FC_ZAF_3,227823,36541
2023-09-11,FC_ZAF_4,232246,29854
2023-09-18,FC_USA_1,136412,19975
2023-09-18,FC_USA_2,178699,35734
2023-09-18,FC_USA_3,164327,23141
2023-09-18,FC_USA_4,242821,31553
2023-09-18,FC_DEU_1,176753,28880
2023-09-18,FC_DEU_2,199632,30306
2023-09-18,FC_DEU_3,234219,45988
2023-09-18,FC_DEU_4,150903,15461
2023-09-18,FC_FRA_1,232942,26611
2023-09-18,FC_FRA_2,199902,37807
2023-09-18,FC_FRA_3,151996,17886
2023-09-18,FC_FRA_4,152902,17697
2023-09-18,FC_KOR_1,234643,45870
2023-09-18,FC_KOR_2,129049,19476
2023-09-18,FC_KOR_3,169317,29331
2023-09-18,FC_KOR_4,156605,20256
2023-09-18,FC_JPN_1,121170,12415
2023-09-18,FC_JPN_2,186938,32553
2023-09-18,FC_JPN_3,207163,39262
2023-09-18,FC_JPN_4,217623,39361
2023-09-18,FC_GBR_1,195028,32898
2023-09-18,FC_GBR_2,189264,35354
2023-09-18,FC_GBR_3,141609,24911
2023-09-18,FC_GBR_4,199279,37241
2023-09-18,FC_CAN_1,138217,15854
2023-09-18,FC_CAN_2,216359,40918
2023-09-18,FC_CAN_3,179409,19887
2023-09-18,FC_CAN_4,155608,26259
2023-09-18,FC_AUS_1,171049,17545
2023-09-18,FC_AUS_2,215016,35088
2023-09-18,FC_AUS_3,189739,20550
2023-09-18,FC_AUS_4,148710,29140
2023-09-18,FC_BRA_1,184688,20946
2023-09-18,FC_BRA_2,242500,36722
2023-09-18,FC_BRA_3,164955,22299
2023-09-18,FC_BRA_4,189666,23043
2023-09-18,FC_ZAF_1,173098,21265
2023-09-18,FC_ZAF_2,192559,34834
2023-09-18,FC_ZAF_3,149965,26095
2023-09-18,FC_ZAF_4,248797,34718
2023-09-25,FC_USA_1,218855,25972
2023-09-25,FC_USA_2,131276,22644
2023-09-25,FC_USA_3,152600,30392
2023-09-25,FC_USA_4,204629,34676
2023-09-25,FC_DEU_1,222045,24724
2023-09-25,FC_DEU_2,243140,35130
2023-09-25,FC_DEU_3,175626,24865
2023-09-25,FC_DEU_4,246276,32129
2023-09-25,FC_FRA_1,232351,35652
2023-09-25,FC_FRA_2,148318,14906
2023-09-25,FC_FRA_3,179071,20696
2023-09-25,FC_FRA_4,187702,27994
2023-09-25,FC_KOR_1,249058,42080
2023-09-25,FC_KOR_2,164316,22985
2023-09-25,FC_KOR_3,134465,21925
2023-09-25,FC_KOR_4,242184,38208
2023-09-25,FC_JPN_1,184432,26183
2023-09-25,FC_JPN_2,120564,17267
2023-09-25,FC_JPN_3,207525,37538
2023-09-25,FC_JPN_4,220642,38135
2023-09-25,FC_GBR_1,217246,36150
2023-09-25,FC_GBR_2,141920,21889
2023-09-25,FC_GBR_3,197462,21157
2023-09-25,FC_GBR_4,217463,31778
2023-09-25,FC_CAN_1,121789,24310
2023-09-25,FC_CAN_2,131258,24050
2023-09-25,FC_CAN_3,206103,32898
2023-09-25,FC_CAN_4,214793,28539
2023-09-25,FC_AUS_1,237903,40476
2023-09-25,FC_AUS_2,134485,21579
2023-09-25,FC_AUS_3,181735,32821
2023-09-25,FC_AUS_4,172627,33396
2023-09-25,FC_BRA_1,226202,30344
2023-09-25,FC_BRA_2,212944,26283
2023-09-25,FC_BRA_3,209059,37625
2023-09-25,FC_BRA_4,163292,17549
2023-09-25,FC_ZAF_1,197756,26213
2023-09-25,FC_ZAF_2,239066,29782
2023-09-25,FC_ZAF_3,222384,35545
2023-09-25,FC_ZAF_4,155169,27922
2023-10-02,FC_USA_1,238487,43389
2023-10-02,FC_USA_2,230501,37004
2023-10-02,FC_USA_3,172465,21472
2023-10-02,FC_USA_4,245561,26931
2023-10-02,FC_DEU_1,240157,26631
2023-10-02,FC_DEU_2,226136,41050
2023-10-02,FC_DEU_3,143520,28248
2023-10-02,FC_DEU_4,165042,18391
2023-10-02,FC_FRA_1,189898,32317
2023-10-02,FC_FRA_2,186851,34795
2023-10-02,FC_FRA_3,226946,43044
2023-10-02,FC_FRA_4,217824,26438
2023-10-02,FC_KOR_1,156367,22763
2023-10-02,FC_KOR_2,230499,30961
2023-10-02,FC_KOR_3,141701,18813
2023-10-02,FC_KOR_4,184734,23661
2023-10-02,FC_JPN_1,241888,43437
2023-10-02,FC_JPN_2,139742,24155
2023-10-02,FC_JPN_3,189903,21953
2023-10-02,FC_JPN_4,213952,32524
2023-10-02,FC_GBR_1,219213,39797
2023-10-02,FC_GBR_2,158707,30838
2023-10-02,FC_GBR_3,192337,22695
2023-10-02,FC_GBR_4,170675,18115
2023-10-02,FC_CAN_1,195553,33940
2023-10-02,FC_CAN_2,215725,30828
2023-10-02,FC_CAN_3,189504,21746
2023-10-02,FC_CAN_4,124550,12697
2023-10-02,FC_AUS_1,135172,17077
2023-10-02,FC_AUS_2,238792,47636
2023-10-02,FC_AUS_3,174415,17569
2023-10-02,FC_AUS_4,225581,26001
2023-10-02,FC_BRA_1,236475,30160
2023-10-02,FC_BRA_2,169905,17923
2023-10-02,FC_BRA_3,215368,35189
2023-10-02,FC_BRA_4,169273,21095
2023-10-02,FC_ZAF_1,125988,25092
2023-10-02,FC_ZAF_2,156540,21034
2023-10-02,FC_ZAF_3,247146,29201
2023-10-02,FC_ZAF_4,181541,30426
2023-10-09,FC_USA_1,149404,16104
2023-10-09,FC_USA_2,219833,39043
2023-10-09,FC_USA_3,135721,25527
2023-10-09,FC_USA_4,196142,21551
2023-10-09,FC_DEU_1,124155,18175
2023-10-09,FC_DEU_2,172458,32324
2023-10-09,FC_DEU_3,162902,20369
2023-10-09,FC_DEU_4,141994,15513
2023-10-09,FC_FRA_1,235264,43525
2023-10-09,FC_FRA_2,155291,22028
2023-10-09,FC_FRA_3,166348,17955
2023-10-09,FC_FRA_4,159603,17263
2023-10-09,FC_KOR_1,131783,23292
2023-10-09,FC_KOR_2,140695,26900
2023-10-09,FC_KOR_3,210604,32072
2023-10-09,FC_KOR_4,201815,25279
2023-10-09,FC_JPN_1,167183,27000
2023-10-09,FC_JPN_2,230240,28969
2023-10-09,FC_JPN_3,199566,29622
2023-10-09,FC_JPN_4,187203,34556
2023-10-09,FC_GBR_1,242575,40926
2023-10-09,FC_GBR_2,146263,14668
2023-10-09,FC_GBR_3,188405,22599
2023-10-09,FC_GBR_4,157996,23874
2023-10-09,FC_CAN_1,123622,22233
2023-10-09,FC_CAN_2,215055,33126
2023-10-09,FC_CAN_3,242276,37518
2023-10-09,FC_CAN_4,167576,30738
2023-10-09,FC_AUS_1,248228,41100
2023-10-09,FC_AUS_2,232195,29749
2023-10-09,FC_AUS_3,184448,21275
2023-10-09,FC_AUS_4,136714,27093
2023-10-09,FC_BRA_1,137655,15467
2023-10-09,FC_BRA_2,127766,16117
2023-10-09,FC_BRA_3,234260,41547
2023-10-09,FC_BRA_4,156546,19056
2023-10-09,FC_ZAF_1,128507,25309
2023-10-09,FC_ZAF_2,150383,21253
2023-10-09,FC_ZAF_3,166851,23856
2023-10-09,FC_ZAF_4,228454,35044
2023-10-16,FC_USA_1,210845,36868
2023-10-16,FC_USA_2,213188,38140
2023-10-16,FC_USA_3,162471,20579
2023-10-16,FC_USA_4,184176,19178
2023-10-16,FC_DEU_1,194869,33143
2023-10-16,FC_DEU_2,200477,27580
2023-10-16,FC_DEU_3,128286,15062
2023-10-16,FC_DEU_4,123812,17260
2023-10-16,FC_FRA_1,177955,25382
2023-10-16,FC_FRA_2,182263,18384
2023-10-16,FC_FRA_3,220423,40977
2023-10-16,FC_FRA_4,178355,27641
2023-10-16,FC_KOR_1,164713,32007
2023-10-16,FC_KOR_2,217607,41385
2023-10-16,FC_KOR_3,180564,30864
2023-10-16,FC_KOR_4,203918,30533
2023-10-16,FC_JPN_1,208114,25444
2023-10-16,FC_JPN_2,157565,22015
2023-10-16,FC_JPN_3,182541,19375
2023-10-16,FC_JPN_4,137205,15059
2023-10-16,FC_GBR_1,248056,29954
2023-10-16,FC_GBR_2,170833,27450
2023-10-16,FC_GBR_3,151351,29573
2023-10-16,FC_GBR_4,230137,33995
2023-10-16,FC_CAN_1,128826,25613
2023-10-16,FC_CAN_2,204884,22754
2023-10-16,FC_CAN_3,123353,15867
2023-10-16,FC_CAN_4,214792,21536
2023-10-16,FC_AUS_1,178494,22832
2023-10-16,FC_AUS_2,149759,24860
2023-10-16,FC_AUS_3,180190,24498
2023-10-16,FC_AUS_4,194084,26103
2023-10-16,FC_BRA_1,191610,35667
2023-10-16,FC_BRA_2,234353,25682
2023-10-16,FC_BRA_3,178059,23824
2023-10-16,FC_BRA_4,148567,21285
2023-10-16,FC_ZAF_1,130420,17823
2023-10-16,FC_ZAF_2,152905,21743
2023-10-16,FC_ZAF_3,141470,27935
2023-10-16,FC_ZAF_4,184939,31953
2023-10-23,FC_USA_1,160512,27163
2023-10-23,FC_USA_2,175493,34187
2023-10-23,FC_USA_3,218226,41247
2023-10-23,FC_USA_4,241905,44847
2023-10-23,FC_DEU_1,214847,38844
2023-10-23,FC_DEU_2,173329,29885
2023-10-23,FC_DEU_3,125846,23725
2023-10-23,FC_DEU_4,167257,24471
2023-10-23,FC_FRA_1,223491,30339
2023-10-23,FC_FRA_2,149732,22313
2023-10-23,FC_FRA_3,219512,22551
2023-10-23,FC_FRA_4,194444,20582
2023-10-23,FC_KOR_1,169956,32307
2023-10-23,FC_KOR_2,148115,23785
2023-10-23,FC_KOR_3,245317,27752
2023-10-23,FC_KOR_4,162960,21888
2023-10-23,FC_JPN_1,150135,29744
2023-10-23,FC_JPN_2,132201,22152
2023-10-23,FC_JPN_3,193844,35747
2023-10-23,FC_JPN_4,198784,30410
2023-10-23,FC_GBR_1,139984,22587
2023-10-23,FC_GBR_2,222973,24229
2023-10-23,FC_GBR_3,141691,19311
2023-10-23,FC_GBR_4,121853,19356
2023-10-23,FC_CAN_1,209859,35636
2023-10-23,FC_CAN_2,245458,40580
2023-10-23,FC_CAN_3,204094,25331
2023-10-23,FC_CAN_4,225913,34151
2023-10-23,FC_AUS_1,231614,40776
2023-10-23,FC_AUS_2,127882,17038
2023-10-23,FC_AUS_3,224371,30348
2023-10-23,FC_AUS_4,219009,24101
2023-10-23,FC_BRA_1,237414,41614
2023-10-23,FC_BRA_2,240984,46420
2023-10-23,FC_BRA_3,152224,20010
2023-10-23,FC_BRA_4,240672,45130
2023-10-23,FC_ZAF_1,175965,35058
2023-10-23,FC_ZAF_2,220897,42177
2023-10-23,FC_ZAF_3,209723,21157
2023-10-23,FC_ZAF_4,134319,15763
2023-10-30,FC_USA_1,246135,39788
2023-10-30,FC_USA_2,238025,25268
2023-10-30,FC_USA_3,230546,44065
2023-10-30,FC_USA_4,173501,31759
2023-10-30,FC_DEU_1,249380,46134
2023-10-30,FC_DEU_2,246478,39060
2023-10-30,FC_DEU_3,212692,22004
2023-10-30,FC_DEU_4,180488,25497
2023-10-30,FC_FRA_1,154889,29371
2023-10-30,FC_FRA_2,233003,23768
2023-10-30,FC_FRA_3,171044,25782
2023-10-30,FC_FRA_4,129343,14409
2023-10-30,FC_KOR_1,174419,27905
2023-10-30,FC_KOR_2,204673,35837
2023-10-30,FC_KOR_3,226031,24203
2023-10-30,FC_KOR_4,138931,16428
2023-10-30,FC_JPN_1,142217,18775
2023-10-30,FC_JPN_2,241376,29605
2023-10-30,FC_JPN_3,130425,16598
2023-10-30,FC_JPN_4,120122,12275
2023-10-30,FC_GBR_1,154459,18244
2023-10-30,FC_GBR_2,231177,40063
2023-10-30,FC_GBR_3,200673,27169
2023-10-30,FC_GBR_4,170482,21108
2023-10-30,FC_CAN_1,211126,39530
2023-10-30,FC_CAN_2,152108,24326
2023-10-30,FC_CAN_3,147768,26213
2023-10-30,FC_CAN_4,229304,34917
2023-10-30,FC_AUS_1,149530,17786
2023-10-30,FC_AUS_2,186584,33180
2023-10-30,FC_AUS_3,134491,17000
2023-10-30,FC_AUS_4,135925,16409
2023-10-30,FC_BRA_1,151203,26488
2023-10-30,FC_BRA_2,146940,21090
2023-10-30,FC_BRA_3,120885,17521
2023-10-30,FC_BRA_4,185714,37121
2023-10-30,FC_ZAF_1,121936,16068
2023-10-30,FC_ZAF_2,125189,16267
2023-10-30,FC_ZAF_3,120519,19546
2023-10-30,FC_ZAF_4,129842,15537
2023-11-06,FC_USA_1,177900,21114
2023-11-06,FC_USA_2,216612,42542
2023-11-06,FC_USA_3,129590,13496
2023-11-06,FC_USA_4,131460,18630
2023-11-06,FC_DEU_1,188393,25041
2023-11-06,FC_DEU_2,122197,12550
2023-11-06,FC_DEU_3,220983,29797
2023-11-06,FC_DEU_4,247951,47310
2023-11-06,FC_FRA_1,186023,26669
2023-11-06,FC_FRA_2,161949,30270
2023-11-06,FC_FRA_3,120235,16056
2023-11-06,FC_FRA_4,163593,24715
2023-11-06,FC_KOR_1,189217,27449
2023-11-06,FC_KOR_2,172277,25254
2023-11-06,FC_KOR_3,146330,16272
2023-11-06,FC_KOR_4,170807,29489
2023-11-06,FC_JPN_1,155556,22667
2023-11-06,FC_JPN_2,231461,32304
2023-11-06,FC_JPN_3,241258,27677
2023-11-06,FC_JPN_4,200022,36797
2023-11-06,FC_GBR_1,239264,47484
2023-11-06,FC_GBR_2,135705,21203
2023-11-06,FC_GBR_3,158259,29527
2023-11-06,FC_GBR_4,157300,23182
2023-11-06,FC_CAN_1,128479,25533
2023-11-06,FC_CAN_2,158618,15868
2023-11-06,FC_CAN_3,178599,22083
2023-11-06,FC_CAN_4,137303,24789
2023-11-06,FC_AUS_1,144486,27049
2023-11-06,FC_AUS_2,150222,26733
2023-11-06,FC_AUS_3,203116,29566
2023-11-06,FC_AUS_4,219085,38051
2023-11-06,FC_BRA_1,174134,23373
2023-11-06,FC_BRA_2,153934,23933
2023-11-06,FC_BRA_3,160527,28595
2023-11-06,FC_BRA_4,237666,46119
2023-11-06,FC_ZAF_1,183114,28706
2023-11-06,FC_ZAF_2,240657,36322
2023-11-06,FC_ZAF_3,179910,19282
2023-11-06,FC_ZAF_4,192976,36941
2023-11-13,FC_USA_1,230179,23651
2023-11-13,FC_USA_2,243330,25386
2023-11-13,FC_USA_3,142215,23028
2023-11-13,FC_USA_4,165681,19228
2023-11-13,FC_DEU_1,231947,28007
2023-11-13,FC_DEU_2,218135,23787
2023-11-13,FC_DEU_3,150250,24020
2023-11-13,FC_DEU_4,192726,27965
2023-11-13,FC_FRA_1,125049,13856
2023-11-13,FC_FRA_2,146349,28667
2023-11-13,FC_FRA_3,193526,37254
2023-11-13,FC_FRA_4,169554,31397
2023-11-13,FC_KOR_1,145114,14751
2023-11-13,FC_KOR_2,224039,41109
2023-11-13,FC_KOR_3,227184,27235
2023-11-13,FC_KOR_4,160851,18559
2023-11-13,FC_JPN_1,188608,26838
2023-11-13,FC_JPN_2,221276,43873
2023-11-13,FC_JPN_3,219912,38903
2023-11-13,FC_JPN_4,146592,17025
2023-11-13,FC_GBR_1,196542,31587
2023-11-13,FC_GBR_2,188373,23196
2023-11-13,FC_GBR_3,240796,40232
2023-11-13,FC_GBR_4,181984,19171
2023-11-13,FC_CAN_1,190831,36750
2023-11-13,FC_CAN_2,189840,32929
2023-11-13,FC_CAN_3,245757,26359
2023-11-13,FC_CAN_4,169280,18456
2023-11-13,FC_AUS_1,146907,27678
2023-11-13,FC_AUS_2,126248,14899
2023-11-13,FC_AUS_3,194766,32356
2023-11-13,FC_AUS_4,191831,25817
2023-11-13,FC_BRA_1,143395,21065
2023-11-13,FC_BRA_2,170888,22838
2023-11-13,FC_BRA_3,133835,17059
2023-11-13,FC_BRA_4,175095,31025
2023-11-13,FC_ZAF_1,175242,29183
2023-11-13,FC_ZAF_2,176921,28268
2023-11-13,FC_ZAF_3,226040,42190
2023-11-13,FC_ZAF_4,130841,18074
2023-11-20,FC_USA_1,220148,41978
2023-11-20,FC_USA_2,157927,25794
2023-11-20,FC_USA_3,171425,30369
2023-11-20,FC_USA_4,221159,38607
2023-11-20,FC_DEU_1,121778,20945
2023-11-20,FC_DEU_2,134497,20995
2023-11-20,FC_DEU_3,225394,35015
2023-11-20,FC_DEU_4,196413,30681
2023-11-20,FC_FRA_1,131085,25264
2023-11-20,FC_FRA_2,180566,28632
2023-11-20,FC_FRA_3,189891,32577
2023-11-20,FC_FRA_4,149297,20238
2023-11-20,FC_KOR_1,158840,17661
2023-11-20,FC_KOR_2,164625,25746
2023-11-20,FC_KOR_3,132804,24188
2023-11-20,FC_KOR_4,162165,26441
2023-11-20,FC_JPN_1,163903,19060
2023-11-20,FC_JPN_2,189085,27678
2023-11-20,FC_JPN_3,157733,21144
2023-11-20,FC_JPN_4,244898,38140
2023-11-20,FC_GBR_1,191166,36841
2023-11-20,FC_GBR_2,197685,20486
2023-11-20,FC_GBR_3,136964,15263
2023-11-20,FC_GBR_4,160517,22544
2023-11-20,FC_CAN_1,146125,15276
2023-11-20,FC_CAN_2,136563,24600
2023-11-20,FC_CAN_3,121854,20418
2023-11-20,FC_CAN_4,143612,23537
2023-11-20,FC_AUS_1,188322,28391
2023-11-20,FC_AUS_2,181546,26788
2023-11-20,FC_AUS_3,231944,26579
2023-11-20,FC_AUS_4,215921,29590
2023-11-20,FC_BRA_1,226007,23394
2023-11-20,FC_BRA_2,196829,35424
2023-11-20,FC_BRA_3,217723,23492
2023-11-20,FC_BRA_4,204442,36005
2023-11-20,FC_ZAF_1,175925,33311
2023-11-20,FC_ZAF_2,231797,40748
2023-11-20,FC_ZAF_3,132503,13913
2023-11-20,FC_ZAF_4,167060,31717
2023-11-27,FC_USA_1,179681,26816
2023-11-27,FC_USA_2,127724,17982
2023-11-27,FC_USA_3,138822,22347
2023-11-27,FC_USA_4,180547,31816
2023-11-27,FC_DEU_1,159429,18653
2023-11-27,FC_DEU_2,194405,24699
2023-11-27,FC_DEU_3,211500,36827
2023-11-27,FC_DEU_4,233969,43676
2023-11-27,FC_FRA_1,177177,22213
2023-11-27,FC_FRA_2,226745,39010
2023-11-27,FC_FRA_3,212080,28686
2023-11-27,FC_FRA_4,149705,15436
2023-11-27,FC_KOR_1,143487,14648
2023-11-27,FC_KOR_2,235746,24861
2023-11-27,FC_KOR_3,248489,47056
2023-11-27,FC_KOR_4,246805,38857
2023-11-27,FC_JPN_1,126940,24829
2023-11-27,FC_JPN_2,213090,36743
2023-11-27,FC_JPN_3,130422,23418
2023-11-27,FC_JPN_4,147920,24372
2023-11-27,FC_GBR_1,145358,22240
2023-11-27,FC_GBR_2,198401,38601
2023-11-27,FC_GBR_3,222941,22861
2023-11-27,FC_GBR_4,211790,41756
2023-11-27,FC_CAN_1,185060,29822
2023-11-27,FC_CAN_2,245455,38778
2023-11-27,FC_CAN_3,166570,17061
2023-11-27,FC_CAN_4,121537,20778
2023-11-27,FC_AUS_1,213850,30293
2023-11-27,FC_AUS_2,231296,35826
2023-11-27,FC_AUS_3,165144,16843
2023-11-27,FC_AUS_4,222094,30351
2023-11-27,FC_BRA_1,231522,43630
2023-11-27,FC_BRA_2,185446,27412
2023-11-27,FC_BRA_3,179005,19490
